ID,Event,Year,Season,Medal,Age
2080,Athletics Mens 400 metres Hurdles,1996,Summer,,18
2080,Athletics Mens 4 x 400 metres Relay,1996,Summer,,18
2080,Athletics Mens 4 x 400 metres Relay,2000,Summer,,22
2081,Football Mens Football,1992,Summer,,19
2082,Fencing Womens Foil Individual,2016,Summer,,29
2083,Football Mens Football,2000,Summer,,23
2084,Swimming Mens 100 metres Backstroke,1996,Summer,,20
2085,Handball Mens Handball,1996,Summer,,24
2086,Swimming Mens 200 metres Butterfly,1988,Summer,,18
2086,Swimming Mens 200 metres Individual Medley,1988,Summer,,18
2086,Swimming Mens 400 metres Individual Medley,1988,Summer,,18
2086,Swimming Mens 200 metres Backstroke,1992,Summer,,22
2086,Swimming Mens 200 metres Breaststroke,1992,Summer,,22
2086,Swimming Mens 200 metres Individual Medley,1992,Summer,,22
2086,Swimming Mens 100 metres Breaststroke,1996,Summer,,26
2086,Swimming Mens 200 metres Individual Medley,1996,Summer,,26
2086,Swimming Mens 200 metres Individual Medley,2000,Summer,,30
2087,Shooting Mens Small-Bore Rifle Prone 50 metres,1984,Summer,,18
2088,Football Mens Football,2000,Summer,,23
2089,Athletics Mens Discus Throw,1988,Summer,,25
2090,Athletics Mens 5000 metres,2008,Summer,,32
2090,Athletics Mens 5000 metres,2012,Summer,,36
2090,Athletics Mens 10000 metres,2012,Summer,,36
2090,Athletics Mens 5000 metres,2016,Summer,,40
2091,Football Mens Football,1980,Summer,,21
2092,Athletics Mens Javelin Throw,1972,Summer,,26
2093,Athletics Mens 10000 metres,1996,Summer,,24
2094,Athletics Mens 800 metres,1976,Summer,,23
2095,Athletics Mens 400 metres,1988,Summer,,23
2095,Athletics Mens 800 metres,1988,Summer,,23
2096,Weightlifting Mens Middle-Heavyweight,2012,Summer,,31
2097,Shooting Mens Skeet,1996,Summer,,26
2098,Handball Mens Handball,1980,Summer,,
2099,Handball Mens Handball,1980,Summer,,
2100,Handball Mens Handball,1980,Summer,,
2101,Cycling Mens Road Race Individual,1992,Summer,,27
2101,Cycling Mens 100 kilometres Team Time Trial,1992,Summer,,27
2102,Judo Mens Lightweight,2008,Summer,,18
2103,Athletics Mens 4 x 100 metres Relay,1976,Summer,,21
2104,Weightlifting Mens Middle-Heavyweight,2004,Summer,,31
2105,Shooting Mens Free Pistol 50 metres,1984,Summer,,
2106,Athletics Womens Marathon,2012,Summer,,38
2107,Handball Mens Handball,1980,Summer,,
2108,Football Mens Football,1996,Summer,,21
2109,Fencing Mens Foil Individual,1984,Summer,,
2110,Fencing Mens epee Individual,1984,Summer,,
2110,Fencing Mens epee Team,1984,Summer,,
2111,Shooting Mens Air Rifle 10 metres,2000,Summer,,37
2111,Shooting Mens Small-Bore Rifle Prone 50 metres,2000,Summer,,37
2112,Shooting Mens Skeet,1996,Summer,,32
2112,Shooting Mens Skeet,2000,Summer,,37
2112,Shooting Mens Skeet,2004,Summer,,40
2112,Shooting Mens Skeet,2008,Summer,,44
2112,Shooting Mens Skeet,2012,Summer,,48
2112,Shooting Mens Skeet,2016,Summer,Bronze,52
2113,Shooting Mens Trap,2012,Summer,,19
2114,Handball Mens Handball,2016,Summer,,37
2115,Equestrianism Mixed Jumping Individual,2016,Summer,,34
2115,Equestrianism Mixed Jumping Team,2016,Summer,,34
2116,Swimming Mens 100 metres Breaststroke,1988,Summer,,16
2116,Swimming Mens 200 metres Breaststroke,1988,Summer,,16
2116,Swimming Mens 4 x 100 metres Medley Relay,1988,Summer,,16
2116,Swimming Mens 4 x 100 metres Freestyle Relay,1992,Summer,,20
2116,Swimming Mens 4 x 200 metres Freestyle Relay,1992,Summer,,20
2116,Swimming Mens 100 metres Breaststroke,1992,Summer,,20
2116,Swimming Mens 200 metres Breaststroke,1992,Summer,,20
2116,Swimming Mens 4 x 100 metres Medley Relay,1992,Summer,,20
2117,Wrestling Mens Featherweight Greco-Roman,2012,Summer,,18
2118,Athletics Mens Marathon,1996,Summer,,28
2119,Swimming Mens 100 metres Backstroke,2016,Summer,,20
2120,Rowing Mens Lightweight Double Sculls,2012,Summer,,35
2121,Athletics Mens Long Jump,2000,Summer,,20
2121,Athletics Mens Long Jump,2008,Summer,,28
2124,Football Mens Football,1984,Summer,,23
2125,Swimming Mens 100 metres Freestyle,1992,Summer,,20
2125,Swimming Mens 200 metres Freestyle,1992,Summer,,20
2125,Swimming Mens 400 metres Freestyle,1992,Summer,,20
2125,Swimming Mens 1500 metres Freestyle,1992,Summer,,20
2126,Football Mens Football,1996,Summer,,22
2127,Athletics Mens 100 metres,1996,Summer,,24
2127,Athletics Mens 100 metres,2000,Summer,,28
2127,Athletics Mens 4 x 100 metres Relay,2000,Summer,,28
2128,Athletics Mens 1500 metres,1972,Summer,,23
2130,Cycling Mens 100 kilometres Team Time Trial,1984,Summer,,
2131,Athletics Mens 200 metres,2008,Summer,,18
2132,Athletics Mens 800 metres,2004,Summer,,18
2132,Athletics Mens 800 metres,2008,Summer,,22
2133,Athletics Mens Marathon,1984,Summer,,23
2133,Athletics Mens Marathon,1988,Summer,,27
2134,Equestrianism Mixed Jumping Individual,2008,Summer,,23
2134,Equestrianism Mixed Jumping Team,2008,Summer,,23
2134,Equestrianism Mixed Jumping Individual,2012,Summer,,27
2134,Equestrianism Mixed Jumping Team,2012,Summer,Bronze,27
2135,Athletics Womens Marathon,2016,Summer,,23
2136,Athletics Mens 4 x 400 metres Relay,1996,Summer,,17
2137,Fencing Mens Foil Individual,1976,Summer,,17
2137,Fencing Mens Foil Team,1976,Summer,,17
2137,Fencing Mens epee Team,1984,Summer,,25
2138,Weightlifting Mens Lightweight,1996,Summer,,20
2139,Athletics Mens 100 metres,1976,Summer,,21
2139,Athletics Mens 4 x 100 metres Relay,1976,Summer,,21
2140,Football Mens Football,1960,Summer,,23
2141,Athletics Mens 1500 metres,1976,Summer,,26
2142,Football Mens Football,1996,Summer,,20
2143,Cycling Mens Road Race Individual,1996,Summer,,24
2144,Equestrianism Mixed Jumping Individual,2008,Summer,,21
2144,Equestrianism Mixed Jumping Team,2008,Summer,,21
2145,Athletics Mens 10000 metres,1976,Summer,,30
2146,Handball Mens Handball,1996,Summer,,26
2147,Athletics Mens 110 metres Hurdles,2012,Summer,,35
2148,Athletics Mens 400 metres,2000,Summer,,21
2148,Athletics Mens 4 x 400 metres Relay,2000,Summer,,21
2148,Athletics Mens 400 metres,2004,Summer,,25
2149,Football Mens Football,1980,Summer,,19
2150,Swimming Mens 50 metres Freestyle,1988,Summer,,21
2150,Swimming Mens 100 metres Freestyle,1988,Summer,,21
2151,Shooting Mens Small-Bore Rifle Prone 50 metres,1984,Summer,,
2151,Shooting Mens Small-Bore Rifle Prone 50 metres,1988,Summer,,
2152,Swimming Mens 200 metres Freestyle,1996,Summer,,19
2153,Wrestling Mens Lightweight Greco-Roman,1988,Summer,,20
2154,Wrestling Mens Light-Heavyweight Freestyle,1988,Summer,,22
2155,Cycling Mens Road Race Individual,1984,Summer,,
2155,Cycling Mens 100 kilometres Team Time Trial,1984,Summer,,
2156,Judo Mens Half-Middleweight,1988,Summer,,28
2157,Athletics Mens 4 x 400 metres Relay,1996,Summer,,23
2158,Athletics Mens 1500 metres,1984,Summer,,20
2159,Athletics Mens 800 metres,1984,Summer,,16
2159,Athletics Mens 4 x 400 metres Relay,1984,Summer,,16
2160,Judo Mens Lightweight,1996,Summer,,23
2161,Fencing Mens epee Individual,2016,Summer,,25
2162,Cycling Mens Road Race Individual,1984,Summer,,
2163,Swimming Mens 100 metres Freestyle,2004,Summer,,16
2164,Athletics Mens Long Jump,1988,Summer,,23
2164,Athletics Mens High Jump,1992,Summer,,27
2164,Athletics Mens Long Jump,1992,Summer,,27
2165,Athletics Mens 4 x 100 metres Relay,2000,Summer,,28
2166,Judo Mens Half-Middleweight,1992,Summer,,28
2167,Shooting Mens Small-Bore Rifle Prone 50 metres,1984,Summer,,29
2168,Handball Mens Handball,1980,Summer,,
2169,Athletics Mens 3000 metres Steeplechase,2012,Summer,,19
2169,Athletics Mens 3000 metres Steeplechase,2016,Summer,,23
2170,Athletics Mens 400 metres Hurdles,1996,Summer,,19
2170,Athletics Mens 4 x 400 metres Relay,1996,Summer,,19
2170,Athletics Mens 400 metres Hurdles,2000,Summer,Silver,23
2170,Athletics Mens 4 x 400 metres Relay,2000,Summer,,23
2170,Athletics Mens 400 metres Hurdles,2004,Summer,,27
2171,Athletics Mens 100 metres,2008,Summer,,25
2172,Judo Mens Half-Lightweight,1992,Summer,,21
2173,Football Mens Football,1984,Summer,,22
2174,Shooting Mens Air Rifle 10 metres,1984,Summer,,
2175,Fencing Mens Foil Individual,1988,Summer,,16
2175,Fencing Mens Foil Team,1988,Summer,,16
2176,Athletics Mens Shot Put,2004,Summer,,20
2177,Football Mens Football,1980,Summer,,21
2178,Athletics Mens Marathon,1984,Summer,,
2179,Cycling Mens Road Race Individual,1992,Summer,,24
2179,Cycling Mens 100 kilometres Team Time Trial,1992,Summer,,24
2180,Shooting Mens Skeet,2012,Summer,,40
2181,Diving Mens Springboard,1984,Summer,,14
2181,Diving Mens Springboard,1988,Summer,,18
2182,Football Mens Football,1980,Summer,,33
2183,Football Mens Football,2000,Summer,,18
2184,Equestrianism Mixed Jumping Individual,2016,Summer,,33
2184,Equestrianism Mixed Jumping Team,2016,Summer,,33
2185,Athletics Mens 110 metres Hurdles,2008,Summer,,26
2186,Fencing Mens epee Individual,1980,Summer,,17
2186,Fencing Mens epee Team,1980,Summer,,17
2186,Fencing Mens epee Individual,1984,Summer,,21
2186,Fencing Mens epee Team,1984,Summer,,21
2187,Judo Mens Half-Middleweight,1984,Summer,,19
2188,Athletics Mens 800 metres,1992,Summer,,22
2189,Athletics Mens Discus Throw,1972,Summer,,28
2190,Shooting Mens Small-Bore Rifle Prone 50 metres,1984,Summer,,
2191,Football Mens Football,1992,Summer,,21
2192,Athletics Mens 800 metres,2008,Summer,,23
2193,Athletics Mens 4 x 100 metres Relay,2000,Summer,,20
2194,Athletics Mens 200 metres,2000,Summer,,18
2194,Athletics Mens 4 x 100 metres Relay,2000,Summer,,18
2194,Athletics Mens 100 metres,2004,Summer,,22
2195,Athletics Womens 100 metres,2008,Summer,,17
2196,Athletics Mens Triple Jump,1988,Summer,,19
2196,Athletics Mens Triple Jump,1992,Summer,,23
2197,Athletics Mens 1500 metres,2016,Summer,,27
2198,Athletics Mens Discus Throw,1976,Summer,,28
2199,Fencing Mens Foil Individual,1984,Summer,,19
2200,Athletics Mens Hammer Throw,2004,Summer,,20
2200,Athletics Mens Hammer Throw,2008,Summer,,24
2200,Athletics Mens Hammer Throw,2012,Summer,,28
2201,Athletics Mens Shot Put,1976,Summer,,22
2201,Athletics Mens Shot Put,1980,Summer,,26
2201,Athletics Mens Shot Put,1988,Summer,,34
2202,Shooting Mixed Free Rifle Three Positions 300 metres,1968,Summer,,29
2202,Shooting Mixed Free Rifle Three Positions 300 metres,1972,Summer,,33
2203,Wrestling Mens Lightweight Greco-Roman,2008,Summer,,28
2203,Wrestling Mens Lightweight Greco-Roman,2012,Summer,,32
2204,Athletics Mens 3000 metres Steeplechase,1972,Summer,,29
2205,Weightlifting Mens Middleweight,1972,Summer,,29
2205,Weightlifting Mens Middleweight,1976,Summer,,33
2206,Football Mens Football,2016,Summer,,20
2207,Fencing Mens epee Individual,2012,Summer,,21
2207,Fencing Mens epee Individual,2016,Summer,,25
2208,Football Mens Football,2012,Summer,,21
2209,Wrestling Mens Light-Heavyweight Freestyle,1988,Summer,,23
2211,Football Mens Football,1936,Summer,,25
2212,Basketball Mens Basketball,1964,Summer,Silver,33
2213,Skeleton Mens Skeleton,2002,Winter,,24
2214,Athletics Mens 400 metres Hurdles,1996,Summer,,21
2215,Athletics Womens 100 metres Hurdles,1996,Summer,,24
2216,Athletics Womens 100 metres,1976,Summer,,22
2216,Athletics Womens 200 metres,1976,Summer,,22
2216,Athletics Womens 4 x 400 metres Relay,1976,Summer,,22
2216,Athletics Womens 200 metres,1980,Summer,,26
2216,Athletics Womens 4 x 400 metres Relay,1980,Summer,,26
2217,Athletics Womens Javelin Throw,1988,Summer,,24
2217,Athletics Womens Javelin Throw,1992,Summer,,28
2218,Alpine Skiing Mens Slalom,1998,Winter,,24
2219,Alpine Skiing Mens Slalom,2002,Winter,,25
2220,Hockey Mens Hockey,1964,Summer,,20
2220,Hockey Mens Hockey,1968,Summer,,24
2221,Football Womens Football,2000,Summer,,21
2221,Football Womens Football,2004,Summer,,25
2222,Athletics Mens 100 metres,1972,Summer,,22
2222,Athletics Mens 200 metres,1972,Summer,,22
2223,Fencing Mens Foil Individual,1912,Summer,,
2223,Fencing Mens Sabre Individual,1912,Summer,,
2223,Fencing Mens Sabre Team,1912,Summer,,
2224,Shooting Mens Free Pistol 50 metres,1984,Summer,,54
2225,Wrestling Mens Flyweight Freestyle,1972,Summer,Silver,23
2226,Athletics Womens 400 metres,2012,Summer,,16
2227,Wrestling Mens Featherweight Greco-Roman,1968,Summer,,26
2227,Wrestling Mens Featherweight Greco-Roman,1972,Summer,,30
2228,Hockey Mens Hockey,2000,Summer,,28
2228,Hockey Mens Hockey,2004,Summer,,32
2229,Volleyball Mens Volleyball,1976,Summer,,24
2230,Athletics Mens 200 metres,2000,Summer,,27
2231,Athletics Mens 200 metres,1988,Summer,,26
2231,Athletics Mens 4 x 100 metres Relay,1988,Summer,,26
2232,Hockey Mens Hockey,1996,Summer,,22
2233,Hockey Mens Hockey,1956,Summer,Silver,26
2233,Hockey Mens Hockey,1960,Summer,Gold,30
2234,Shooting Mens Air Rifle 10 metres,1996,Summer,,27
2235,Tennis Mens Singles,1992,Summer,,19
2235,Tennis Mens Singles,2000,Summer,,27
2236,Athletics Womens 3000 metres Steeplechase,2012,Summer,,28
2236,Athletics Womens 3000 metres Steeplechase,2016,Summer,,32
2237,Table Tennis Mens Singles,2016,Summer,,23
2238,Table Tennis Mens Singles,2012,Summer,,20
2238,Table Tennis Mens Singles,2016,Summer,,24
2239,Athletics Mens 5000 metres,2012,Summer,,22
2240,Athletics Mens 100 metres,2004,Summer,,24
2241,Wrestling Mens Flyweight Freestyle,1972,Summer,,25
2242,Canoeing Mens Kayak Fours 1000 metres,1976,Summer,,29
2243,Cycling Mens Road Race Individual,1912,Summer,,24
2243,Cycling Mens Road Race Team,1912,Summer,,24
2243,Cycling Mens 50 kilometres,1920,Summer,,32
2244,Athletics Mens 800 metres,1960,Summer,,23
2245,Wrestling Mens Bantamweight Freestyle,1964,Summer,,19
2245,Wrestling Mens Bantamweight Freestyle,1968,Summer,,23
2246,Boxing Mens Lightweight,1980,Summer,,24
2247,Athletics Womens 100 metres,1972,Summer,,20
2247,Athletics Womens 200 metres,1972,Summer,,20
2247,Athletics Womens 4 x 100 metres Relay,1972,Summer,,20
2248,Swimming Mens 4 x 100 metres Freestyle Relay,1968,Summer,,18
2248,Swimming Mens 4 x 200 metres Freestyle Relay,1968,Summer,,18
2248,Swimming Mens 200 metres Individual Medley,1968,Summer,,18
2248,Swimming Mens 400 metres Individual Medley,1968,Summer,,18
2249,Shooting Mens Rapid-Fire Pistol 25 metres,1948,Summer,,
2250,Swimming Mens 200 metres Butterfly,1964,Summer,,18
2250,Swimming Mens 400 metres Individual Medley,1964,Summer,,18
2250,Swimming Mens 400 metres Freestyle,1968,Summer,,22
2250,Swimming Mens 1500 metres Freestyle,1968,Summer,,22
2250,Swimming Mens 4 x 200 metres Freestyle Relay,1968,Summer,,22
2251,Weightlifting Mens Featherweight,1960,Summer,,26
2251,Weightlifting Mens Featherweight,1964,Summer,,30
2251,Weightlifting Mens Lightweight,1968,Summer,,34
2252,Water Polo Mens Water Polo,1972,Summer,,24
2253,Athletics Mens Triple Jump,1932,Summer,,19
2254,Alpine Skiing Mens Slalom,1968,Winter,,17
2255,Athletics Mens 10000 metres,1968,Summer,,28
2256,Basketball Mens Basketball,1992,Summer,Silver,25
2256,Basketball Mens Basketball,1996,Summer,,29
2257,Basketball Mens Basketball,1968,Summer,,24
2258,Athletics Womens 5000 metres,2008,Summer,,24
2259,Cycling Mens Road Race Individual,2016,Summer,,24
2259,Cycling Mens Individual Time Trial,2016,Summer,,24
2260,Rowing Mens Coxed Eights,1936,Summer,,24
2261,Swimming Mens 100 metres Breaststroke,2008,Summer,,16
2262,Rowing Mens Coxed Fours,1988,Summer,,26
2263,Rowing Mens Coxless Fours,1988,Summer,,25
2264,Swimming Mens 4 x 100 metres Freestyle Relay,1988,Summer,,19
2264,Swimming Mens 4 x 200 metres Freestyle Relay,1988,Summer,,19
2265,Athletics Mens 5000 metres,1948,Summer,,
2266,Water Polo Mens Water Polo,2016,Summer,,24
2267,Bobsleigh Mens Two,1998,Winter,,30
2268,Athletics Mens Discus Throw,1956,Summer,,19
2268,Athletics Mens Discus Throw,1960,Summer,,22
2269,Athletics Mens Pole Vault,1968,Summer,,23
2270,Judo Mens Middleweight,2004,Summer,,27
2270,Judo Mens Middleweight,2008,Summer,,31
2271,Triathlon Mens Olympic Distance,2016,Summer,,25
2272,Judo Mens Half-Lightweight,2004,Summer,,25
2273,Athletics Mens 100 metres,1988,Summer,,27
2273,Athletics Mens 200 metres,1988,Summer,,27
2273,Athletics Mens 4 x 100 metres Relay,1988,Summer,,27
2273,Athletics Mens 4 x 100 metres Relay,1996,Summer,,35
2274,Ice Hockey Mens Ice Hockey,1994,Winter,Bronze,22
2275,Cross Country Skiing Mens 15 kilometres,1960,Winter,,30
2275,Cross Country Skiing Mens 30 kilometres,1960,Winter,,30
2275,Cross Country Skiing Mens 4 x 10 kilometres Relay,1960,Winter,Gold,30
2276,Athletics Womens 100 metres,2012,Summer,,23
2277,Swimming Womens 100 metres Backstroke,1992,Summer,,23
2277,Swimming Womens 200 metres Backstroke,1992,Summer,,23
2278,Shooting Mens Rapid-Fire Pistol 25 metres,1952,Summer,,63
2279,Shooting Mixed Rapid-Fire Pistol 25 metres,1968,Summer,,28
2280,Athletics Mens Marathon,1924,Summer,,26
2281,Athletics Mens Hammer Throw,1996,Summer,,31
2282,Cycling Mens 100 kilometres Team Time Trial,1988,Summer,,23
2283,Athletics Womens 4 x 100 metres Relay,1968,Summer,,21
2284,Cycling Mens Road Race Individual,1960,Summer,,29
2284,Cycling Mens 100 kilometres Team Time Trial,1960,Summer,,29
2285,Wrestling Mens Welterweight Greco-Roman,1968,Summer,,27
2286,Football Mens Football,2012,Summer,,23
2287,Athletics Womens 4 x 400 metres Relay,2000,Summer,,28
2288,Cycling Mens Team Pursuit 4000 metres,1948,Summer,,
2289,Taekwondo Mens Heavyweight,2016,Summer,,22
2290,Fencing Mens epee Team,1968,Summer,,30
2291,Basketball Mens Basketball,1936,Summer,,27
2292,Cycling Mens Road Race Individual,1906,Summer,,
2292,Cycling Mens 333 metres Time Trial,1906,Summer,,
2292,Cycling Mens Tandem Sprint 2000 metres,1906,Summer,,
2292,Cycling Mens 20 kilometres,1906,Summer,,
2293,Athletics Mens Triple Jump,1948,Summer,,22
2294,Football Mens Football,1936,Summer,,28
2296,Cross Country Skiing Mens 15 kilometres,1988,Winter,,27
2296,Cross Country Skiing Mens 30 kilometres,1988,Winter,,27
2296,Cross Country Skiing Mens 10 kilometres,1992,Winter,Silver,31
2296,Cross Country Skiing Mens 30 kilometres,1992,Winter,,31
2296,Cross Country Skiing Mens 10/15 kilometres Pursuit,1992,Winter,,31
2296,Cross Country Skiing Mens 4 x 10 kilometres Relay,1992,Winter,Silver,31
2296,Cross Country Skiing Mens 10 kilometres,1994,Winter,Bronze,33
2296,Cross Country Skiing Mens 10/15 kilometres Pursuit,1994,Winter,,33
2296,Cross Country Skiing Mens 4 x 10 kilometres Relay,1994,Winter,Gold,33
2296,Cross Country Skiing Mens 10 kilometres,1998,Winter,,37
2296,Cross Country Skiing Mens 30 kilometres,1998,Winter,,37
2296,Cross Country Skiing Mens 4 x 10 kilometres Relay,1998,Winter,Silver,37
2297,Fencing Mens epee Team,1920,Summer,,41
2297,Fencing Mens Foil Individual,1924,Summer,,45
2297,Fencing Mens Foil Team,1924,Summer,,45
2297,Fencing Mens epee Team,1924,Summer,,45
2297,Fencing Mens Foil Individual,1928,Summer,,49
2297,Fencing Mens Foil Team,1928,Summer,,49
2297,Fencing Mens epee Team,1928,Summer,,49
2298,Equestrianism Mixed Jumping Individual,1984,Summer,,33
2298,Equestrianism Mixed Jumping Team,1984,Summer,,33
2298,Equestrianism Mixed Jumping Individual,1996,Summer,,45
2298,Equestrianism Mixed Jumping Team,1996,Summer,,45
2299,Equestrianism Mixed Jumping Individual,2016,Summer,,36
2299,Equestrianism Mixed Jumping Team,2016,Summer,,36
2300,Judo Mens Extra-Lightweight,2004,Summer,,23
2300,Judo Mens Extra-Lightweight,2008,Summer,,27
2301,Athletics Mens 100 metres,1960,Summer,,25
2302,Tennis Mens Doubles,1920,Summer,Bronze,26
2303,Wrestling Mens Flyweight Freestyle,1968,Summer,,25
2304,Cycling Mens Road Race Individual,2012,Summer,,31
2304,Cycling Mens Individual Time Trial,2012,Summer,,31
2304,Cycling Mens Road Race Individual,2016,Summer,,35
2305,Athletics Mens 100 metres,1928,Summer,,28
2306,Weightlifting Mens Super-Heavyweight,2012,Summer,Bronze,24
2307,Football Mens Football,2000,Summer,Silver,23
2308,Ice Hockey Mens Ice Hockey,1998,Winter,,33
2309,Basketball Womens Basketball,2012,Summer,,26
2309,Basketball Womens Basketball,2016,Summer,,30
2310,Athletics Mens 10000 metres,1988,Summer,,24
2311,Cycling Mens Team Pursuit 4000 metres,1984,Summer,Bronze,20
2312,Canoeing Mens Kayak Singles 10000 metres,1952,Summer,,29
2313,Water Polo Mens Water Polo,1968,Summer,,21
2313,Water Polo Mens Water Polo,1972,Summer,,25
2313,Water Polo Mens Water Polo,1976,Summer,Silver,29
2313,Water Polo Mens Water Polo,1980,Summer,,33
2314,Swimming Mens 4 x 100 metres Freestyle Relay,2016,Summer,,24
2315,Hockey Mens Hockey,1976,Summer,,24
2316,Rugby Mens Rugby,1900,Summer,Gold,
2318,Football Mens Football,1964,Summer,,21
2319,Boxing Mens Flyweight,1920,Summer,,
2320,Equestrianism Mixed Three-Day Event Team,1996,Summer,,26
2320,Equestrianism Mixed Three-Day Event Individual,2008,Summer,,38
2320,Equestrianism Mixed Three-Day Event Team,2008,Summer,,38
2321,Rowing Womens Coxed Eights,2016,Summer,,25
2322,Football Mens Football,1960,Summer,Bronze,18
2323,Football Mens Football,1908,Summer,,
2324,Swimming Womens 200 metres Breaststroke,1952,Summer,,23
2325,Gymnastics Mens Individual All-Around,1936,Summer,,26
2325,Gymnastics Mens Team All-Around,1936,Summer,,26
2325,Gymnastics Mens Floor Exercise,1936,Summer,,26
2325,Gymnastics Mens Horse Vault,1936,Summer,,26
2325,Gymnastics Mens Parallel Bars,1936,Summer,,26
2325,Gymnastics Mens Horizontal Bar,1936,Summer,,26
2325,Gymnastics Mens Rings,1936,Summer,,26
2325,Gymnastics Mens Pommelled Horse,1936,Summer,,26
2326,Boxing Mens Light-Heavyweight,2000,Summer,,19
2327,Canoeing Mens Canadian Singles Slalom,1972,Summer,,23
2328,Luge Mens Singles,1998,Winter,,29
2328,Luge Mens Singles,2002,Winter,,33
2329,Ski Jumping Mens Normal Hill Individual,1924,Winter,,25
2330,Volleyball Mens Volleyball,1992,Summer,,30
2331,Triathlon Mens Olympic Distance,2004,Summer,,25
2331,Triathlon Mens Olympic Distance,2008,Summer,,29
2332,Biathlon Womens 7.5 kilometres Sprint,2006,Winter,,32
2332,Biathlon Womens 15 kilometres,2006,Winter,,32
2332,Biathlon Womens 4 x 6 kilometres Relay,2006,Winter,,32
2333,Hockey Mens Hockey,1988,Summer,,24
2334,Equestrianism Mixed Three-Day Event Individual,2008,Summer,,37
2334,Equestrianism Mixed Three-Day Event Individual,2012,Summer,,41
2335,Hockey Womens Hockey,2016,Summer,,23
2336,Gymnastics Womens Individual All-Around,1972,Summer,,23
2336,Gymnastics Womens Team All-Around,1972,Summer,,23
2336,Gymnastics Womens Floor Exercise,1972,Summer,,23
2336,Gymnastics Womens Horse Vault,1972,Summer,,23
2336,Gymnastics Womens Uneven Bars,1972,Summer,,23
2336,Gymnastics Womens Balance Beam,1972,Summer,,23
2337,Alpine Skiing Mens Downhill,1960,Winter,,25
2337,Alpine Skiing Mens Giant Slalom,1960,Winter,,25
2337,Alpine Skiing Mens Slalom,1960,Winter,,25
2337,Alpine Skiing Mens Downhill,1964,Winter,,29
2338,Athletics Mens 400 metres Hurdles,1948,Summer,,23
2338,Athletics Mens 4 x 400 metres Relay,1948,Summer,,23
2339,Football Mens Football,1992,Summer,,20
2340,Swimming Mens 100 metres Freestyle,1906,Summer,,
2340,Swimming Mens One Mile Freestyle,1906,Summer,,
2341,Judo Mens Half-Heavyweight,1972,Summer,,30
2342,Handball Womens Handball,2012,Summer,Bronze,29
2342,Handball Womens Handball,2016,Summer,,33
